,name,latitude,longitude,cables
658,"Maruyama, Japan",35.037517,139.816956,"[{'id': 'asia-pacific-gateway-apg', 'name': 'Asia Pacific Gateway (APG)', 'cable_id': 1617.0}, {'id': 'asia-submarine-cable-express-asecahaya-malaysia', 'name': 'Asia Submarine-cable Express (ASE)/Cahaya Malaysia', 'cable_id': 1679.0}, {'id': 'australia-japan-cable-ajc', 'name': 'Australia-Japan Cable (AJC)', 'cable_id': 1102.0}, {'id': 'jupiter', 'name': 'JUPITER', 'cable_id': 1928.0}, {'id': 'japan-u-s-cable-network-jus', 'name': 'Japan-U.S. Cable Network (JUS)', 'cable_id': 1010.0}, {'id': 'new-cross-pacific-ncp-cable-system', 'name': 'New Cross Pacific (NCP) Cable System', 'cable_id': 1786.0}, {'id': 'trans-pacific-express-tpe-cable-system', 'name': 'Trans-Pacific Express (TPE) Cable System', 'cable_id': 1513.0}]"
659,"Lochmaddy, United Kingdom",57.603693,-7.163345,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
660,"Suva, Fiji",-18.12381,178.437446,"[{'id': 'interchange-cable-network-1-icn1', 'name': 'Interchange Cable Network 1 (ICN1)', 'cable_id': 1682.0}, {'id': 'southern-cross-cable-network-sccn', 'name': 'Southern Cross Cable Network (SCCN)', 'cable_id': 1009.0}, {'id': 'tonga-cable', 'name': 'Tonga Cable', 'cable_id': 1687.0}, {'id': 'tui-samoa', 'name': 'Tui-Samoa', 'cable_id': 1855.0}]"
661,"Lorengau, Papua New Guinea",-2.034975,147.279038,"[{'id': 'png-national-submarine-fibre-cable-network', 'name': 'PNG National Submarine Fibre Cable Network', 'cable_id': 1899.0}]"
662,"Aqaba, Jordan",29.531758,35.006972,"[{'id': 'flag-europe-asia-fea', 'name': 'FLAG Europe-Asia (FEA)', 'cable_id': 1027.0}, {'id': 'taba-aqaba', 'name': 'Taba-Aqaba', 'cable_id': 1806.0}]"
663,"Dhangethi, Maldives",3.608089,72.955587,"[{'id': 'dhiraagu-cable-network', 'name': 'Dhiraagu Cable Network', 'cable_id': 1746.0}]"
664,"Saida, Lebanon",33.450189,35.386269,"[{'id': 'berytar', 'name': 'BERYTAR', 'cable_id': 1321.0}]"
665,"Norden, Germany",53.59548,7.201822,"[{'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'tat-14', 'name': 'TAT-14', 'cable_id': 1043.0}]"
666,"Pedersker, Denmark",55.030928,14.99215,"[{'id': 'baltica', 'name': 'Baltica', 'cable_id': 1199.0}]"
667,"Wada, Japan",35.035845,140.016761,"[{'id': 'flag-north-asia-loopreach-north-asia-loop', 'name': 'FLAG North Asia Loop/REACH North Asia Loop', 'cable_id': 1150.0}]"
668,"Nuku'alofa, Tonga",-21.133281,-175.200032,"[{'id': 'tonga-cable', 'name': 'Tonga Cable', 'cable_id': 1687.0}]"
669,"Bari, Italy",41.12549,16.866661,"[{'id': 'asia-africa-europe-1-aae-1', 'name': 'Asia Africa Europe-1 (AAE-1)', 'cable_id': 1739.0}, {'id': 'greece-western-europe-network-gwen', 'name': 'Greece-Western Europe Network (GWEN)', 'cable_id': 1383.0}, {'id': 'italy-albania', 'name': 'Italy-Albania', 'cable_id': 1296.0}, {'id': 'jonah', 'name': 'Jonah', 'cable_id': 1677.0}]"
670,"Cancún, Mexico",21.095727,-86.767555,"[{'id': 'arcos', 'name': 'ARCOS', 'cable_id': 1078.0}, {'id': 'aurora', 'name': 'AURORA', 'cable_id': 1924.0}, {'id': 'america-movil-submarine-cable-system-1-amx-1', 'name': 'America Movil Submarine Cable System-1 (AMX-1)', 'cable_id': 1686.0}, {'id': 'maya-1', 'name': 'Maya-1', 'cable_id': 1071.0}]"
671,"Trablous, Lebanon",34.439422,35.85912,"[{'id': 'berytar', 'name': 'BERYTAR', 'cable_id': 1321.0}]"
672,"Angra do Heroismo, Portugal",38.658524,-27.215825,"[{'id': 'azores-fiber-optic-system-afos', 'name': 'Azores Fiber Optic System (AFOS)', 'cable_id': 1801.0}]"
673,"Victoria, Seychelles",-4.617615,55.445048,"[{'id': 'seychelles-to-east-africa-system-seas', 'name': 'Seychelles to East Africa System (SEAS)', 'cable_id': 1672.0}]"
674,"Cork, Ireland",51.898337,-8.472768,"[{'id': 'gtt-express', 'name': 'GTT Express', 'cable_id': 1673.0}, {'id': 'ireland-france-cable-1-ifc-1', 'name': 'Ireland-France Cable-1 (IFC-1)', 'cable_id': 1889.0}]"
675,"Maputo, Mozambique",-25.968533,32.580606,"[{'id': 'eastern-africa-submarine-system-eassy', 'name': 'Eastern Africa Submarine System (EASSy)', 'cable_id': 1246.0}, {'id': 'seacomtata-tgn-eurasia', 'name': 'SEACOM/Tata TGN-Eurasia', 'cable_id': 1552.0}]"
676,"Chindini, Comoros",-11.923495,43.489097,"[{'id': 'avassa', 'name': 'Avassa', 'cable_id': 1872.0}, {'id': 'comoros-domestic-cable-system', 'name': 'Comoros Domestic Cable System', 'cable_id': 1803.0}]"
677,"Serwaru, Indonesia",-8.158116,127.691498,"[{'id': 'palapa-ring-east', 'name': 'Palapa Ring East', 'cable_id': 1938.0}]"
678,"Fresh Creek, Bahamas",24.689805,-77.84461,"[{'id': 'bahamas-domestic-submarine-network-bdsni', 'name': 'Bahamas Domestic Submarine Network (BDSNi)', 'cable_id': 1510.0}]"
679,"Nevelsk, Russia",46.684448,141.859143,"[{'id': 'hokkaido-sakhalin-cable-system-hscs', 'name': 'Hokkaido-Sakhalin Cable System (HSCS)', 'cable_id': 1528.0}]"
680,"Klagshamn, Sweden",55.533296,12.916663,"[{'id': 'ip-only-denmark-sweden', 'name': 'IP-Only Denmark-Sweden', 'cable_id': 1765.0}]"
681,"Bilbao, Spain",43.268348,-2.946159,"[{'id': 'marea', 'name': 'MAREA', 'cable_id': 1890.0}, {'id': 'tata-tgn-western-europe', 'name': 'Tata TGN-Western Europe', 'cable_id': 1173.0}]"
682,"Durres, Albania",41.316689,19.450058,"[{'id': 'adria-1', 'name': 'Adria-1', 'cable_id': 1317.0}, {'id': 'italy-albania', 'name': 'Italy-Albania', 'cable_id': 1296.0}]"
683,"Lynnwood, Washington, United States",47.823998,-122.315853,"[{'id': 'alaska-united-east', 'name': 'Alaska United East', 'cable_id': 1168.0}]"
684,"Baturaja, Indonesia",-5.04032,103.838971,"[{'id': 'jasuka', 'name': 'JASUKA', 'cable_id': 1844.0}]"
685,"Belize City, Belize",17.495546,-88.181617,"[{'id': 'arcos', 'name': 'ARCOS', 'cable_id': 1078.0}, {'id': 'aurora', 'name': 'AURORA', 'cable_id': 1924.0}]"
686,"Colombo, Sri Lanka",6.92674,79.87199,"[{'id': 'dhiraagu-slt-submarine-cable-network', 'name': 'Dhiraagu-SLT Submarine Cable Network', 'cable_id': 1369.0}, {'id': 'seamewe-4', 'name': 'SeaMeWe-4', 'cable_id': 1035.0}, {'id': 'warf-submarine-cable', 'name': 'WARF Submarine Cable', 'cable_id': 1517.0}]"
687,"St. Croix, Virgin Islands, United States",17.771864,-64.819408,"[{'id': 'americas-ii', 'name': 'Americas-II', 'cable_id': 1148.0}, {'id': 'global-caribbean-network-gcn', 'name': 'Global Caribbean Network (GCN)', 'cable_id': 1829.0}, {'id': 'mid-atlantic-crossing-mac', 'name': 'Mid-Atlantic Crossing (MAC)', 'cable_id': 1070.0}, {'id': 'pan-american-pan-am', 'name': 'Pan American (PAN-AM)', 'cable_id': 1073.0}, {'id': 'south-american-crossing-saclatin-american-nautilus-lan', 'name': 'South American Crossing (SAC)/Latin American Nautilus (LAN)', 'cable_id': 1084.0}, {'id': 'southern-caribbean-fiber', 'name': 'Southern Caribbean Fiber', 'cable_id': 1619.0}]"
688,"Soroosh Platform, Iran",29.072481,49.478059,"[{'id': 'kuwait-iran', 'name': 'Kuwait-Iran', 'cable_id': 1250.0}]"
689,"Duynefontein, South Africa",-33.693309,18.449912,"[{'id': 'africa-coast-to-europe-ace', 'name': 'Africa Coast to Europe (ACE)', 'cable_id': 1629.0}]"
690,"Flamingo Bay, VI, United States",18.31283,-64.957787,"[{'id': 'st-thomas-st-croix-system', 'name': 'St. Thomas-St. Croix System', 'cable_id': 1756.0}]"
691,"Fortaleza, Brazil",-3.718836,-38.542968,"[{'id': 'america-movil-submarine-cable-system-1-amx-1', 'name': 'America Movil Submarine Cable System-1 (AMX-1)', 'cable_id': 1686.0}, {'id': 'americas-ii', 'name': 'Americas-II', 'cable_id': 1148.0}, {'id': 'atlantis-2', 'name': 'Atlantis-2', 'cable_id': 1045.0}, {'id': 'brusa', 'name': 'BRUSA', 'cable_id': 1873.0}, {'id': 'ellalink', 'name': 'EllaLink', 'cable_id': 1725.0}, {'id': 'globenet', 'name': 'GlobeNet', 'cable_id': 1076.0}, {'id': 'monet', 'name': 'Monet', 'cable_id': 1787.0}, {'id': 'south-america-1-sam-1', 'name': 'South America-1 (SAm-1)', 'cable_id': 1083.0}, {'id': 'south-american-crossing-saclatin-american-nautilus-lan', 'name': 'South American Crossing (SAC)/Latin American Nautilus (LAN)', 'cable_id': 1084.0}, {'id': 'south-atlantic-cable-system-sacs', 'name': 'South Atlantic Cable System (SACS)', 'cable_id': 1709.0}, {'id': 'south-atlantic-inter-link-sail', 'name': 'South Atlantic Inter Link (SAIL)', 'cable_id': 1856.0}]"
692,"Saeby, Denmark",57.330829,10.516566,"[{'id': 'globalconnect-2-gc2', 'name': 'GlobalConnect 2 (GC2)', 'cable_id': 1760.0}, {'id': 'kattegat-1', 'name': 'Kattegat 1', 'cable_id': 1218.0}]"
693,"Down Craig, United Kingdom",55.780159,-4.900455,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
694,"Craighouse, United Kingdom",55.833674,-5.953824,"[{'id': 'bt-highlands-and-islands-submarine-cable-system', 'name': 'BT Highlands and Islands Submarine Cable System', 'cable_id': 1827.0}]"
695,"Rostock, Germany",54.07889,12.132386,"[{'id': 'c-lion1', 'name': 'C-Lion1', 'cable_id': 1816.0}, {'id': 'elektra-globalconnect-1-gc1', 'name': 'Elektra-GlobalConnect 1 (GC1)', 'cable_id': 1759.0}, {'id': 'globalconnect-kpn', 'name': 'GlobalConnect-KPN', 'cable_id': 1762.0}]"
696,"Stanley, Australia",-40.760371,145.294102,"[{'id': 'bass-strait-2', 'name': 'Bass Strait-2', 'cable_id': 1492.0}]"
697,"Katong, Singapore",1.309286,103.904693,"[{'id': 'apcn-2', 'name': 'APCN-2', 'cable_id': 1049.0}]"
698,"St. Ouens Bay, Jersey",49.215709,-2.225896,"[{'id': 'uk-channel-islands-8', 'name': 'UK-Channel Islands-8', 'cable_id': 1704.0}]"
699,"Cabimas, Venezuela",10.395952,-71.451095,"[{'id': 'venezuela-festoon', 'name': 'Venezuela Festoon', 'cable_id': 1094.0}]"
700,"Chikura, Japan",34.976653,139.954652,"[{'id': 'apcn-2', 'name': 'APCN-2', 'cable_id': 1049.0}, {'id': 'eac-c2c', 'name': 'EAC-C2C', 'cable_id': 1592.0}, {'id': 'faster', 'name': 'FASTER', 'cable_id': 1794.0}, {'id': 'southeast-asia-japan-cable-sjc', 'name': 'Southeast Asia Japan Cable (SJC)', 'cable_id': 1604.0}, {'id': 'unityeac-pacific', 'name': 'Unity/EAC-Pacific', 'cable_id': 1525.0}]"
701,"Ystad, Sweden",55.431331,13.828284,"[{'id': 'baltica', 'name': 'Baltica', 'cable_id': 1199.0}]"
702,"Palma, Spain",39.552322,2.605254,"[{'id': 'balalink', 'name': 'Balalink', 'cable_id': 1696.0}]"
703,"Kuala Tungkal, Indonesia",-0.816543,103.466705,"[{'id': 'pgascom', 'name': 'PGASCOM', 'cable_id': 1680.0}]"
704,"Nasugbu, Philippines",14.317398,120.695798,"[{'id': 'pldt-domestic-fiber-optic-network-dfon', 'name': 'PLDT Domestic Fiber Optic Network (DFON)', 'cable_id': 1839.0}, {'id': 'southeast-asia-japan-cable-sjc', 'name': 'Southeast Asia Japan Cable (SJC)', 'cable_id': 1604.0}]"
705,"Guanyin Mountain, China",24.493919,118.188964,"[{'id': 'cross-straits-cable-network', 'name': 'Cross Straits Cable Network', 'cable_id': 1632.0}]"
706,"Lyngsa, Denmark",57.244807,10.514613,"[{'id': 'kattegat-2', 'name': 'Kattegat 2', 'cable_id': 1688.0}]"
707,"Arica, Chile",-18.47381,-70.306711,"[{'id': 'pan-american-pan-am', 'name': 'Pan American (PAN-AM)', 'cable_id': 1073.0}, {'id': 'south-america-1-sam-1', 'name': 'South America-1 (SAm-1)', 'cable_id': 1083.0}]"
708,"Ondong Siau, Indonesia",2.754598,125.372969,"[{'id': 'palapa-ring-middle', 'name': 'Palapa Ring Middle', 'cable_id': 1940.0}]"
709,"Ses Covetes, Spain",39.354544,2.970964,"[{'id': 'alpal-2', 'name': 'ALPAL-2', 'cable_id': 1234.0}, {'id': 'penbal-5', 'name': 'PENBAL-5', 'cable_id': 1187.0}]"
710,"Hollywood, Florida, United States",26.010202,-80.160234,"[{'id': 'america-movil-submarine-cable-system-1-amx-1', 'name': 'America Movil Submarine Cable System-1 (AMX-1)', 'cable_id': 1686.0}, {'id': 'americas-ii', 'name': 'Americas-II', 'cable_id': 1148.0}, {'id': 'columbus-iii', 'name': 'Columbus-III', 'cable_id': 1046.0}, {'id': 'maya-1', 'name': 'Maya-1', 'cable_id': 1071.0}, {'id': 'mid-atlantic-crossing-mac', 'name': 'Mid-Atlantic Crossing (MAC)', 'cable_id': 1070.0}]"
711,"Atafona, Brazil",-21.631157,-41.027245,"[{'id': 'brazilian-festoon', 'name': 'Brazilian Festoon', 'cable_id': 1888.0}]"
712,"Sasanlagu, Rota, Northern Mariana Islands",14.144937,145.134337,"[{'id': 'atisa', 'name': 'Atisa', 'cable_id': 1874.0}]"
713,"Telisai, Brunei",4.703718,114.570606,"[{'id': 'southeast-asia-japan-cable-sjc', 'name': 'Southeast Asia Japan Cable (SJC)', 'cable_id': 1604.0}]"
714,"Sandymount, Ireland",53.331417,-6.215445,"[{'id': 'esat-2', 'name': 'ESAT-2', 'cable_id': 1224.0}]"
715,"Aracajú, Brazil",-10.909604,-37.074805,"[{'id': 'brazilian-festoon', 'name': 'Brazilian Festoon', 'cable_id': 1888.0}]"
716,"Brookvale, Australia",-33.761156,151.273982,"[{'id': 'southern-cross-cable-network-sccn', 'name': 'Southern Cross Cable Network (SCCN)', 'cable_id': 1009.0}]"
717,"Helsingfors, Finland",60.171075,24.93249,"[{'id': 'bcs-north---phase-1', 'name': 'BCS North - Phase 1', 'cable_id': 1609.0}, {'id': 'bcs-north---phase-2', 'name': 'BCS North - Phase 2', 'cable_id': 1610.0}]"
718,"Boat Harbour, Tasmania, Australia",-40.950874,145.62379,"[{'id': 'bass-strait-1', 'name': 'Bass Strait-1', 'cable_id': 1472.0}]"
719,"Homer, Alaska, United States",59.646368,-151.544306,"[{'id': 'acs-alaska-oregon-network-akorn', 'name': 'ACS Alaska-Oregon Network (AKORN)', 'cable_id': 1571.0}, {'id': 'kodiak-kenai-fiber-link-kkfl', 'name': 'Kodiak Kenai Fiber Link (KKFL)', 'cable_id': 1530.0}, {'id': 'terra-sw', 'name': 'TERRA SW', 'cable_id': 1693.0}]"
720,"Gibraltar, Gibraltar",36.155937,-5.347672,"[{'id': 'europe-india-gateway-eig', 'name': 'Europe India Gateway (EIG)', 'cable_id': 1580.0}]"
721,"Barcelona, Spain",41.385341,2.168536,"[{'id': 'barsav', 'name': 'BARSAV', 'cable_id': 1053.0}]"
722,"Gedser, Denmark",54.576351,11.928968,"[{'id': 'baltica', 'name': 'Baltica', 'cable_id': 1199.0}, {'id': 'elektra-globalconnect-1-gc1', 'name': 'Elektra-GlobalConnect 1 (GC1)', 'cable_id': 1759.0}, {'id': 'germany-denmark-2', 'name': 'Germany-Denmark 2', 'cable_id': 1200.0}, {'id': 'germany-denmark-3', 'name': 'Germany-Denmark 3', 'cable_id': 1764.0}, {'id': 'globalconnect-kpn', 'name': 'GlobalConnect-KPN', 'cable_id': 1762.0}]"
723,"Dania Beach, FL, United States",26.052317,-80.143943,"[{'id': 'gtmo-1', 'name': 'GTMO-1', 'cable_id': 1917.0}]"
724,"Pedro Bay, Alaska, United States",59.787213,-154.106121,"[{'id': 'terra-sw', 'name': 'TERRA SW', 'cable_id': 1693.0}]"
725,"Sydney, Australia",-33.869872,151.20699,"[{'id': 'australia-papua-new-guinea-2-apng-2', 'name': 'Australia-Papua New Guinea-2 (APNG-2)', 'cable_id': 1527.0}, {'id': 'gondwana-1', 'name': 'Gondwana-1', 'cable_id': 1514.0}, {'id': 'hawaiki', 'name': 'Hawaiki', 'cable_id': 1733.0}, {'id': 'indigo-central', 'name': 'INDIGO-Central', 'cable_id': 1818.0}, {'id': 'pipe-pacific-cable-1-ppc-1', 'name': 'PIPE Pacific Cable-1 (PPC-1)', 'cable_id': 1520.0}]"
726,"Toco, Trinidad and Tobago",10.831132,-60.949684,"[{'id': 'tt-1', 'name': 'TT-1', 'cable_id': 1799.0}]"
727,"Ketapang, Indonesia",-1.85912,109.971878,"[{'id': 'jaka2ladema', 'name': 'JaKa2LaDeMa', 'cable_id': 1767.0}]"
728,"Tinocas, Canary Islands, Spain",28.134359,-15.487706,"[{'id': 'canalink', 'name': 'Canalink', 'cable_id': 1666.0}]"
729,"Kota Kinabalu, Malaysia",5.98133,116.074316,"[{'id': 'sistem-kabel-rakyat-1malaysia-skr1m', 'name': 'Sistem Kabel Rakyat 1Malaysia (SKR1M)', 'cable_id': 1828.0}]"
730,"Providenciales, Turks and Caicos Islands",21.851098,-72.120235,"[{'id': 'arcos', 'name': 'ARCOS', 'cable_id': 1078.0}, {'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}]"
731,"Saint Barthelemy, Guadeloupe",17.900062,-62.833374,"[{'id': 'global-caribbean-network-gcn', 'name': 'Global Caribbean Network (GCN)', 'cable_id': 1829.0}]"
732,"BP Clair Ridge, United Kingdom",60.441045,-2.294927,"[{'id': 'shefa-2', 'name': 'SHEFA-2', 'cable_id': 1576.0}]"
733,"Tanah Merah, Singapore",1.327255,103.946588,"[{'id': 'asia-pacific-gateway-apg', 'name': 'Asia Pacific Gateway (APG)', 'cable_id': 1617.0}, {'id': 'australia-singapore-cable-asc', 'name': 'Australia-Singapore Cable (ASC)', 'cable_id': 1683.0}, {'id': 'sea-cable-exchange-1-seax-1', 'name': 'SEA Cable Exchange-1 (SEAX-1)', 'cable_id': 1887.0}]"
734,"Faial, Portugal",38.525101,-28.647563,"[{'id': 'azores-fiber-optic-system-afos', 'name': 'Azores Fiber Optic System (AFOS)', 'cable_id': 1801.0}, {'id': 'flores-corvo-cable-system', 'name': 'Flores-Corvo Cable System', 'cable_id': 1782.0}]"
735,"Cumaná, Venezuela",10.454302,-64.182116,"[{'id': 'venezuela-festoon', 'name': 'Venezuela Festoon', 'cable_id': 1094.0}]"
736,"Warrenton, Oregon, United States",46.165124,-123.92386,"[{'id': 'alaska-united-west', 'name': 'Alaska United West', 'cable_id': 1348.0}]"
737,"St. John’s, Antigua and Barbuda",17.051479,-61.857935,"[{'id': 'eastern-caribbean-fiber-system-ecfs', 'name': 'Eastern Caribbean Fiber System (ECFS)', 'cable_id': 1290.0}, {'id': 'southern-caribbean-fiber', 'name': 'Southern Caribbean Fiber', 'cable_id': 1619.0}]"
738,"Fuvahmulah, Maldives",-0.298306,73.426876,"[{'id': 'dhiraagu-cable-network', 'name': 'Dhiraagu Cable Network', 'cable_id': 1746.0}]"
739,"Killala, Ireland",54.206832,-9.232191,"[{'id': 'aec-1', 'name': 'AEC-1', 'cable_id': 1691.0}]"
740,"Nelson, New Zealand",-41.272261,173.283957,"[{'id': 'nelson-levin', 'name': 'Nelson-Levin', 'cable_id': 1486.0}]"
741,"Pargas, Finland",60.306621,22.301033,"[{'id': 'sweden-finland-6', 'name': 'Sweden-Finland 6', 'cable_id': 1340.0}]"
742,"Current, Bahamas",25.407834,-76.787664,"[{'id': 'bahamas-internet-cable-system-bics', 'name': 'Bahamas Internet Cable System (BICS)', 'cable_id': 1232.0}]"
743,"Barsebäck, Sweden",55.770381,12.955432,"[{'id': 'danica-north', 'name': 'Danica North', 'cable_id': 1541.0}]"
744,"Baie Longue, SaintMartin",18.059657,-63.145703,"[{'id': 'saint-maarten-puerto-rico-network-one-smpr-1', 'name': 'Saint Maarten Puerto Rico Network One (SMPR-1)', 'cable_id': 1245.0}]"
745,"Montego Bay, Jamaica",18.469361,-77.92138,"[{'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}]"
746,"Whitehead, United Kingdom",54.753707,-5.718716,"[{'id': 'lanis-3', 'name': 'Lanis-3', 'cable_id': 1834.0}]"
747,"Kribi, Cameroon",2.932918,9.910414,"[{'id': 'africa-coast-to-europe-ace', 'name': 'Africa Coast to Europe (ACE)', 'cable_id': 1629.0}, {'id': 'ceiba-2', 'name': 'Ceiba-2', 'cable_id': 1842.0}, {'id': 'nigeria-cameroon-submarine-cable-system-ncscs', 'name': 'Nigeria Cameroon Submarine Cable System (NCSCS)', 'cable_id': 1821.0}, {'id': 'south-atlantic-inter-link-sail', 'name': 'South Atlantic Inter Link (SAIL)', 'cable_id': 1856.0}]"
748,"Jakarta, Indonesia",-6.171887,106.827836,"[{'id': 'indigo-west', 'name': 'INDIGO-West', 'cable_id': 1744.0}, {'id': 'indonesia-global-gateway-igg-system', 'name': 'Indonesia Global Gateway (IGG) System', 'cable_id': 1895.0}, {'id': 'jasuka', 'name': 'JASUKA', 'cable_id': 1844.0}, {'id': 'jakarta-bangka-bintan-batam-singapore-b3js', 'name': 'Jakarta-Bangka-Bintan-Batam-Singapore (B3JS)', 'cable_id': 1833.0}, {'id': 'matrix-cable-system', 'name': 'Matrix Cable System', 'cable_id': 1535.0}]"
749,"Jarry, Guadeloupe",16.243007,-61.554859,"[{'id': 'global-caribbean-network-gcn', 'name': 'Global Caribbean Network (GCN)', 'cable_id': 1829.0}]"
750,"Ayre of Cara, United Kingdom",58.83327,-2.900114,"[{'id': 'shefa-2', 'name': 'SHEFA-2', 'cable_id': 1576.0}]"
751,"Chania, Greece",35.511809,24.012165,"[{'id': 'aphrodite-2', 'name': 'Aphrodite 2', 'cable_id': 1303.0}, {'id': 'asia-africa-europe-1-aae-1', 'name': 'Asia Africa Europe-1 (AAE-1)', 'cable_id': 1739.0}, {'id': 'mednautilus-submarine-system', 'name': 'MedNautilus Submarine System', 'cable_id': 1185.0}, {'id': 'seamewe-3', 'name': 'SeaMeWe-3', 'cable_id': 1031.0}, {'id': 'silphium', 'name': 'Silphium', 'cable_id': 1665.0}]"
752,"Velas, Portugal",38.683841,-28.213188,"[{'id': 'azores-fiber-optic-system-afos', 'name': 'Azores Fiber Optic System (AFOS)', 'cable_id': 1801.0}]"
753,"Puerto Williams, Chile",-54.935194,-67.605857,"[{'id': 'fibra-optica-austral', 'name': 'Fibra Optica Austral', 'cable_id': 1922.0}]"
754,"Meremöisa, Estonia",59.400848,24.276618,"[{'id': 'finland-estonia-3-eesf-3', 'name': 'Finland-Estonia 3 (EESF-3)', 'cable_id': 1268.0}]"
755,"Ocho Rios, Jamaica",18.39856,-77.103192,"[{'id': 'alba-1', 'name': 'ALBA-1', 'cable_id': 1529.0}, {'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}]"
756,"Cayenne, French Guiana",4.941365,-52.321075,"[{'id': 'americas-ii', 'name': 'Americas-II', 'cable_id': 1148.0}]"
757,"Tobrok, Libya",32.079609,23.96031,"[{'id': 'lfon-libyan-fiber-optic-network', 'name': 'LFON (Libyan Fiber Optic Network)', 'cable_id': 1184.0}, {'id': 'tobrok-emasaed-cable-system', 'name': 'Tobrok-Emasaed Cable System', 'cable_id': 1779.0}]"
758,"Beculuk, Indonesia",-8.615636,114.097071,"[{'id': 'jaka2ladema', 'name': 'JaKa2LaDeMa', 'cable_id': 1767.0}]"
759,"Redondo Beach, California, United States",33.844476,-118.388023,"[{'id': 'unityeac-pacific', 'name': 'Unity/EAC-Pacific', 'cable_id': 1525.0}]"
760,"Kingston, Jamaica",17.992225,-76.792157,"[{'id': 'cayman-jamaica-fiber-system', 'name': 'Cayman-Jamaica Fiber System', 'cable_id': 1068.0}, {'id': 'deep-blue-cable', 'name': 'Deep Blue Cable', 'cable_id': 1913.0}]"
